age,workclass,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
46, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
42, Federal-gov,12, Separated, Prof-specialty, Unmarried, White, Female,40, United-States, >50K
57, Self-emp-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
64, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
34, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
59, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
52, Private,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
33, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, >50K
29, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,35, United-States, >50K
31, Private,14, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
46, Private,13, Divorced, Sales, Unmarried, Black, Female,35, United-States, >50K
51, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
28, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
34, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
46, Self-emp-not-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
35, Private,10, Married-civ-spouse, Other-service, Wife, White, Female,40, United-States, >50K
59, Private,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
33, Private,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,50, United-States, >50K
28, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
47, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
39, Private,14, Divorced, Other-service, Not-in-family, White, Female,50, United-States, >50K
53, State-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,36, United-States, >50K
30, Private,13, Married-AF-spouse, Exec-managerial, Wife, White, Female,40, United-States, >50K
34, State-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
49, Federal-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
53, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
44, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
36, State-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
48, State-gov,14, Divorced, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
48, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
34, Private,12, Married-civ-spouse, Prof-specialty, Husband, Black, Male,50, United-States, >50K
57, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
35, Private,9, Married-AF-spouse, Other-service, Wife, White, Female,40, United-States, >50K
47, Federal-gov,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
46, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
47, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
55, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40, United-States, >50K
63, Self-emp-not-inc,14, Separated, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
36, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
47, Federal-gov,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
42, Private,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,50, United-States, >50K
35, State-gov,13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,40, Philippines, >50K
63, Self-emp-not-inc,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,35, United-States, >50K
48, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,48, United-States, >50K
37, Self-emp-inc,11, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
35, Private,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40, Cambodia, >50K
38, Private,13, Never-married, Sales, Not-in-family, White, Male,48, United-States, >50K
54, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
45, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
33, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
58, Private,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, Germany, >50K
52, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
41, Private,13, Married-civ-spouse, Transport-moving, Husband, White, Male,48, Canada, >50K
55, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
35, Private,10, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
37, Local-gov,13, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, >50K
30, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
39, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
57, Local-gov,11, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
35, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
31, Self-emp-not-inc,12, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,50, United-States, >50K
28, Private,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,50, South, >50K
40, Private,11, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
34, Private,14, Never-married, Exec-managerial, Not-in-family, White, Female,50, United-States, >50K
32, Federal-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
54, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
37, Private,14, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
47, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
48, Self-emp-inc,4, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
48, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
33, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, Peru, >50K
47, Private,10, Married-civ-spouse, Exec-managerial, Wife, Black, Female,40, United-States, >50K
41, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,42, United-States, >50K
63, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
51, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
41, Private,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,40, United-States, >50K
30, Private,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,35, United-States, >50K
40, Local-gov,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, >50K
50, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
35, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
45, Local-gov,9, Widowed, Protective-serv, Not-in-family, White, Male,40, United-States, >50K
41, State-gov,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,38, United-States, >50K
35, Private,14, Never-married, Craft-repair, Not-in-family, White, Male,50, United-States, >50K
42, Private,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
31, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
54, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States, >50K
20, Private,8, Never-married, Other-service, Own-child, Black, Male,35, United-States, >50K
32, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,44, United-States, >50K
50, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
46, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40, United-States, >50K
43, Private,13, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, Haiti, >50K
30, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
48, Private,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,50, United-States, >50K
50, State-gov,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,52, United-States, >50K
49, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
74, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
30, State-gov,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,50, United-States, >50K
37, Private,13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,40, Philippines, >50K
52, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,48, United-States, >50K
28, State-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
37, Self-emp-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
30, Private,13, Married-civ-spouse, Sales, Husband, White, Male,40, Mexico, >50K
50, Local-gov,13, Married-civ-spouse, Protective-serv, Husband, White, Male,44, United-States, >50K
63, Private,8, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
48, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
44, Private,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
58, Private,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
34, Private,13, Never-married, Sales, Own-child, White, Male,40, United-States, >50K
66, Self-emp-inc,4, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
27, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, >50K
36, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,43, United-States, >50K
39, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, >50K
30, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
44, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
46, Private,10, Married-civ-spouse, Sales, Wife, White, Female,40, United-States, >50K
39, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
50, Private,6, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
38, Private,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
57, State-gov,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,35, United-States, >50K
65, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
39, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
42, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
46, Private,10, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
57, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, >50K
37, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, >50K
61, Private,10, Married-civ-spouse, Tech-support, Wife, White, Female,40, United-States, >50K
56, Federal-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
46, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
27, Private,12, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, >50K
42, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
45, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
46, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
43, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
33, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
40, Private,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
53, Private,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,50, United-States, >50K
45, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
51, Private,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
49, Self-emp-inc,14, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
65, Federal-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,48, United-States, >50K
49, Private,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,48, United-States, >50K
46, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
25, State-gov,10, Married-civ-spouse, Craft-repair, Own-child, White, Male,50, United-States, >50K
30, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
36, Private,13, Divorced, Prof-specialty, Not-in-family, White, Male,50, United-States, >50K
51, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
34, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
54, Private,13, Divorced, Prof-specialty, Unmarried, White, Male,40, Canada, >50K
27, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
44, State-gov,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, >50K
50, Local-gov,14, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,50, United-States, >50K
45, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,38, United-States, >50K
40, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
47, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
42, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,48, United-States, >50K
40, Self-emp-not-inc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
24, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
40, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,35, United-States, >50K
29, Private,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,50, United-States, >50K
39, Private,15, Divorced, Prof-specialty, Not-in-family, White, Male,45, United-States, >50K
36, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
49, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,35, United-States, >50K
47, Federal-gov,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,45, United-States, >50K
21, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,43, United-States, >50K
47, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
32, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
38, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
29, Federal-gov,10, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
32, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
37, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,52, United-States, >50K
49, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,45, United-States, >50K
48, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
41, Federal-gov,10, Divorced, Prof-specialty, Unmarried, White, Female,40, United-States, >50K
42, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,40, Cambodia, >50K
41, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
28, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
41, Private,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40, Japan, >50K
57, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
43, Private,14, Divorced, Exec-managerial, Not-in-family, White, Female,38, United-States, >50K
33, Self-emp-not-inc,16, Never-married, Prof-specialty, Not-in-family, White, Male,45, United-States, >50K
51, Self-emp-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
29, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
40, Private,6, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
49, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
47, Local-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
43, Federal-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
46, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
44, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
49, State-gov,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
59, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
57, Private,13, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
44, State-gov,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
45, State-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
27, Self-emp-not-inc,14, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
41, Federal-gov,14, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, >50K
51, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40, United-States, >50K
41, Self-emp-not-inc,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
36, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50, United-States, >50K
30, Private,11, Married-civ-spouse, Tech-support, Other-relative, White, Female,40, Canada, >50K
38, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,36, United-States, >50K
33, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
41, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
57, Private,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
52, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
30, Private,13, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,40, Greece, >50K
51, Private,10, Divorced, Sales, Not-in-family, White, Female,45, United-States, >50K
47, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
51, Self-emp-not-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,42, United-States, >50K
44, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
26, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,52, United-States, >50K
52, Private,12, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
35, Self-emp-not-inc,10, Never-married, Exec-managerial, Own-child, White, Male,45, United-States, >50K
38, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
54, Private,10, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
47, Private,9, Separated, Craft-repair, Unmarried, White, Male,40, United-States, >50K
29, Private,10, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
45, Federal-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, Puerto-Rico, >50K
32, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,48, United-States, >50K
46, Federal-gov,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
39, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
40, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
47, Federal-gov,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, >50K
47, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
39, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, >50K
41, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
63, Private,14, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, >50K
57, Private,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40, South, >50K
49, Local-gov,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
34, Federal-gov,13, Married-civ-spouse, Exec-managerial, Wife, Other, Female,40, United-States, >50K
58, Private,8, Divorced, Transport-moving, Unmarried, Black, Male,45, United-States, >50K
43, Federal-gov,16, Never-married, Prof-specialty, Not-in-family, White, Female,50, United-States, >50K
39, Local-gov,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,40, United-States, >50K
36, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,48, United-States, >50K
50, State-gov,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
47, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
36, Self-emp-not-inc,16, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
32, Private,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40, England, >50K
52, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
38, Private,11, Married-civ-spouse, Tech-support, Wife, White, Female,36, United-States, >50K
42, Private,6, Never-married, Transport-moving, Unmarried, White, Male,40, United-States, >50K
44, Local-gov,14, Divorced, Prof-specialty, Not-in-family, White, Female,50, United-States, >50K
46, Private,7, Married-civ-spouse, Other-service, Wife, Black, Female,35, United-States, >50K
50, State-gov,11, Married-civ-spouse, Protective-serv, Husband, White, Male,40, Poland, >50K
37, Private,10, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
48, Private,10, Never-married, Exec-managerial, Not-in-family, White, Female,40, Ireland, >50K
36, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,43, United-States, >50K
39, Local-gov,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,50, England, >50K
40, Self-emp-not-inc,5, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
41, Private,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female,35, Haiti, >50K
49, Private,9, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
56, Private,11, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
27, Private,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, >50K
39, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
53, Self-emp-not-inc,13, Married-civ-spouse, Sales, Husband, White, Male,40, Canada, >50K
38, Private,9, Married-civ-spouse, Sales, Husband, Black, Male,40, United-States, >50K
43, Private,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, >50K
37, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, United-States, >50K
66, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
39, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
32, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,43, United-States, >50K
51, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, >50K
31, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,43, United-States, >50K
37, Private,13, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
35, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
61, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
42, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
41, State-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
55, Private,10, Married-civ-spouse, Other-service, Husband, White, Male,50, United-States, >50K
43, Private,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
33, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
53, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,40, India, >50K
26, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
58, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Greece, >50K
50, Local-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
34, Private,10, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
41, Federal-gov,13, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, >50K
53, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, >50K
35, Private,8, Divorced, Craft-repair, Not-in-family, White, Male,50, United-States, >50K
40, State-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
53, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
30, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,47, United-States, >50K
50, Self-emp-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
41, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
57, State-gov,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
44, Private,9, Married-civ-spouse, Sales, Husband, White, Male,35, United-States, >50K
43, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
34, State-gov,6, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
62, Self-emp-not-inc,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
54, Private,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,40, United-States, >50K
42, State-gov,16, Never-married, Exec-managerial, Not-in-family, White, Female,40, Italy, >50K
40, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,46, United-States, >50K
33, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
47, Federal-gov,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
39, Private,14, Never-married, Exec-managerial, Not-in-family, White, Male,50, United-States, >50K
26, Private,10, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,45, United-States, >50K
28, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
58, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,47, United-States, >50K
39, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
41, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,46, United-States, >50K
64, State-gov,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
32, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
35, Self-emp-inc,10, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
41, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, >50K
42, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
66, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, >50K
41, Private,15, Divorced, Prof-specialty, Not-in-family, White, Male,45, United-States, >50K
29, Federal-gov,13, Married-AF-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
50, Private,10, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
